X	Y	NODES	DEPOTS	CAPACITY	TRAVEL	TIME
15	60	17	219	0	957	10
45	65	9	220	0	958	10
45	20	11	221	0	971	10
45	10	18	222	409	494	10
55	5	29	223	206	325	10
65	35	3	224	0	960	10
65	20	6	225	817	956	10
45	30	17	226	0	978	10
35	40	16	227	104	255	10
41	37	16	228	0	983	10
64	42	9	229	0	960	10
40	60	21	230	259	354	10
31	52	27	231	0	972	10
35	69	23	232	0	956	10
53	52	11	233	45	200	10
65	55	14	234	0	953	10
63	65	8	235	686	813	10
2	60	5	236	41	208	10
20	20	8	237	0	968	10
5	5	16	238	302	405	10
60	12	31	239	33	224	10
40	25	9	240	360	437	10
42	7	5	241	396	511	10
24	12	5	242	25	172	10
23	3	7	243	0	955	10
11	14	18	244	233	340	10
6	38	16	245	29	189	10
2	48	1	246	0	954	10
8	56	27	247	0	955	10
13	52	36	248	0	962	10
6	68	30	249	501	540	10
47	47	13	250	0	973	10
49	58	10	251	0	963	10
27	43	9	252	0	978	10
37	31	14	253	414	489	10
57	29	18	254	0	967	10
63	23	2	255	620	739	10
53	12	6	256	585	692	10
32	12	7	257	0	966	10
36	26	18	258	849	980	10
21	24	28	259	0	972	10
17	34	3	260	0	971	10
12	24	13	261	0	964	10
24	58	19	262	163	302	10
27	69	10	263	0	955	10
15	77	9	264	214	333	10
62	77	20	265	49	188	10
49	73	25	266	592	693	10
67	5	25	267	294	401	10
56	39	36	268	637	752	10
37	47	6	269	162	293	10
37	56	5	270	788	968	10
57	68	15	271	0	950	10
47	16	25	272	0	967	10
44	17	9	273	0	969	10
46	13	8	274	681	802	10
49	11	18	275	0	962	10
49	42	13	276	290	373	10
53	43	14	277	817	952	10
61	52	3	278	384	499	10
57	48	23	279	388	465	10
56	37	6	280	839	968	10
55	54	26	281	0	962	10
15	47	16	282	0	966	10
14	37	11	283	0	968	10
11	31	7	284	436	511	10
16	22	41	285	0	966	10
4	18	35	286	0	954	10
28	18	26	287	420	447	10
26	52	9	288	279	388	10
26	35	15	289	0	981	10
31	67	3	290	0	957	10
15	19	1	291	0	964	10
22	22	2	292	18	181	10
18	24	22	293	811	969	10
26	27	27	294	0	977	10
25	24	20	295	0	975	10
22	27	11	296	0	974	10
25	21	12	297	0	972	10
19	21	10	298	0	968	10
20	26	9	299	333	432	10
18	18	17	300	798	965	10
41	49	10	301	0	974	10
35	17	7	302	0	972	10
55	45	13	303	0	967	10
55	20	19	304	678	801	10
15	30	26	305	0	969	10
25	30	3	306	0	978	10
20	50	5	307	0	968	10
10	43	9	308	404	481	10
55	60	16	309	400	497	10
30	60	16	310	0	964	10
20	65	12	311	206	325	10
50	35	19	312	0	975	10
30	25	23	313	690	827	10
15	10	20	314	0	957	10
30	5	8	315	175	300	10
10	20	19	316	0	960	10
5	30	2	317	0	959	10
20	40	12	318	0	974	10
15	60	17	319	0	957	10
45	65	9	320	0	958	10
45	20	11	321	0	971	10
45	10	18	322	0	963	10
55	5	29	323	206	325	10
65	35	3	324	0	960	10
65	20	6	325	817	956	10
45	30	17	326	0	978	10
35	40	16	327	0	985	10
41	37	16	328	0	983	10
64	42	9	329	0	960	10
40	60	21	330	0	964	10
31	52	27	331	0	972	10
35	69	23	332	0	956	10
53	52	11	333	0	965	10
65	55	14	334	0	953	10
63	65	8	335	0	948	10
2	60	5	336	0	948	10
20	20	8	337	0	968	10
5	5	16	338	302	405	10
60	12	31	339	0	956	10
40	25	9	340	0	978	10
42	7	5	341	0	961	10
24	12	5	342	0	964	10
23	3	7	343	0	955	10
11	14	18	344	233	340	10
6	38	16	345	0	960	10
2	48	1	346	0	954	10
8	56	27	347	0	955	10
13	52	36	348	0	962	10
6	68	30	349	0	946	10
47	47	13	350	0	973	10
49	58	10	351	0	963	10
27	43	9	352	0	978	10
37	31	14	353	414	489	10
57	29	18	354	0	967	10
63	23	2	355	620	739	10
53	12	6	356	0	960	10
32	12	7	357	0	966	10
36	26	18	358	849	980	10
21	24	28	359	0	972	10
17	34	3	360	0	971	10
12	24	13	361	0	964	10
24	58	19	362	163	302	10
27	69	10	363	0	955	10
15	77	9	364	0	943	10
62	77	20	365	0	940	10
49	73	25	366	0	949	10
67	5	25	367	294	401	10
56	39	36	368	0	968	10
37	47	6	369	162	293	10
37	56	5	370	0	968	10
57	68	15	371	0	950	10
47	16	25	372	0	967	10
44	17	9	373	0	969	10
46	13	8	374	681	802	10
49	11	18	375	0	962	10
49	42	13	376	290	373	10
53	43	14	377	817	952	10
61	52	3	378	0	958	10
57	48	23	379	388	465	10
56	37	6	380	0	968	10
55	54	26	381	0	962	10
15	47	16	382	0	966	10
14	37	11	383	0	968	10
11	31	7	384	436	511	10
16	22	41	385	0	966	10
4	18	35	386	0	954	10
28	18	26	387	420	447	10
26	52	9	388	0	970	10
26	35	15	389	0	981	10
31	67	3	390	0	957	10
15	19	1	391	0	964	10
22	22	2	392	18	181	10
18	24	22	393	0	969	10
26	27	27	394	0	977	10
25	24	20	395	0	975	10
22	27	11	396	0	974	10
25	21	12	397	0	972	10
19	21	10	398	0	968	10
20	26	9	399	333	432	10
18	18	17	400	798	965	10
41	49	10	401	658	898	10
35	17	7	402	93	333	10
55	45	13	403	436	676	10
55	20	19	404	620	860	10
15	30	26	405	20	260	10
25	30	3	406	345	585	10
20	50	5	407	251	491	10
10	43	9	408	323	563	10
55	60	16	409	329	569	10
30	60	16	410	485	725	10
20	65	12	411	146	386	10
50	35	19	412	167	407	10
30	25	23	413	639	879	10
15	10	20	414	32	272	10
30	5	8	415	118	358	10
10	20	19	416	203	443	10
5	30	2	417	682	922	10
20	40	12	418	286	526	10
15	60	17	419	204	444	10
45	65	9	420	504	744	10
45	20	11	421	153	393	10
45	10	18	422	332	572	10
55	5	29	423	146	386	10
65	35	3	424	656	896	10
65	20	6	425	716	956	10
45	30	17	426	508	748	10
35	40	16	427	60	300	10
41	37	16	428	65	305	10
64	42	9	429	132	372	10
40	60	21	430	187	427	10
31	52	27	431	94	334	10
35	69	23	432	599	839	10
53	52	11	433	24	264	10
65	55	14	434	452	692	10
63	65	8	435	630	870	10
2	60	5	436	41	281	10
20	20	8	437	530	770	10
5	5	16	438	234	474	10
60	12	31	439	33	273	10
40	25	9	440	279	519	10
42	7	5	441	334	574	10
24	12	5	442	25	265	10
23	3	7	443	543	783	10
11	14	18	444	167	407	10
6	38	16	445	29	269	10
2	48	1	446	452	692	10
8	56	27	447	48	288	10
13	52	36	448	720	960	10
6	68	30	449	401	641	10
47	47	13	450	475	715	10
49	58	10	451	281	521	10
27	43	9	452	117	357	10
37	31	14	453	332	572	10
57	29	18	454	568	808	10
63	23	2	455	560	800	10
53	12	6	456	519	759	10
32	12	7	457	356	596	10
36	26	18	458	740	980	10
21	24	28	459	17	257	10
17	34	3	460	672	912	10
12	24	13	461	214	454	10
24	58	19	462	113	353	10
27	69	10	463	34	274	10
15	77	9	464	154	394	10
62	77	20	465	49	289	10
49	73	25	466	523	763	10
67	5	25	467	228	468	10
56	39	36	468	575	815	10
37	47	6	469	108	348	10
37	56	5	470	728	968	10
57	68	15	471	198	438	10
47	16	25	472	22	262	10
44	17	9	473	234	474	10
46	13	8	474	622	862	10
49	11	18	475	171	411	10
49	42	13	476	212	452	10
53	43	14	477	730	970	10
61	52	3	478	322	562	10
57	48	23	479	307	547	10
56	37	6	480	728	968	10
55	54	26	481	314	554	10
15	47	16	482	106	346	10
14	37	11	483	53	293	10
11	31	7	484	354	594	10
16	22	41	485	299	539	10
4	18	35	486	307	547	10
28	18	26	487	314	554	10
26	52	9	488	214	454	10
26	35	15	489	718	958	10
31	67	3	490	320	560	10
15	19	1	491	683	923	10
22	22	2	492	18	258	10
18	24	22	493	729	969	10
26	27	27	494	350	590	10
25	24	20	495	42	282	10
22	27	11	496	529	769	10
25	21	12	497	523	763	10
19	21	10	498	125	365	10
20	26	9	499	263	503	10
18	18	17	500	725	965	10
41	49	10	501	0	974	10
35	17	7	502	0	972	10
55	45	13	503	0	967	10
55	20	19	504	620	860	10
15	30	26	505	0	969	10
25	30	3	506	345	585	10
20	50	5	507	0	968	10
10	43	9	508	323	563	10
55	60	16	509	329	569	10
30	60	16	510	485	725	10
20	65	12	511	146	386	10
50	35	19	512	0	975	10
30	25	23	513	639	879	10
15	10	20	514	32	272	10
30	5	8	515	118	358	10
10	20	19	516	203	443	10
5	30	2	517	682	922	10
20	40	12	518	286	526	10
15	60	17	519	204	444	10
45	65	9	520	504	744	10
45	20	11	521	0	971	10
45	10	18	522	332	572	10
55	5	29	523	146	386	10
65	35	3	524	656	896	10
65	20	6	525	716	956	10
45	30	17	526	0	978	10
35	40	16	527	60	300	10
41	37	16	528	65	305	10
64	42	9	529	132	372	10
40	60	21	530	187	427	10
31	52	27	531	0	972	10
35	69	23	532	599	839	10
53	52	11	533	24	264	10
65	55	14	534	0	953	10
63	65	8	535	630	870	10
2	60	5	536	41	281	10
20	20	8	537	0	968	10
5	5	16	538	234	474	10
60	12	31	539	33	273	10
40	25	9	540	279	519	10
42	7	5	541	334	574	10
24	12	5	542	25	265	10
23	3	7	543	543	783	10
11	14	18	544	167	407	10
6	38	16	545	29	269	10
2	48	1	546	452	692	10
8	56	27	547	48	288	10
13	52	36	548	0	962	10
6	68	30	549	401	641	10
47	47	13	550	0	973	10
49	58	10	551	281	521	10
27	43	9	552	0	978	10
37	31	14	553	332	572	10
57	29	18	554	568	808	10
63	23	2	555	560	800	10
53	12	6	556	519	759	10
32	12	7	557	356	596	10
36	26	18	558	740	980	10
21	24	28	559	0	972	10
17	34	3	560	672	912	10
12	24	13	561	214	454	10
24	58	19	562	113	353	10
27	69	10	563	34	274	10
15	77	9	564	154	394	10
62	77	20	565	49	289	10
49	73	25	566	523	763	10
67	5	25	567	228	468	10
56	39	36	568	575	815	10
37	47	6	569	108	348	10
37	56	5	570	728	968	10
57	68	15	571	198	438	10
47	16	25	572	0	967	10
44	17	9	573	234	474	10
46	13	8	574	622	862	10
49	11	18	575	0	962	10
49	42	13	576	212	452	10
53	43	14	577	730	970	10
61	52	3	578	322	562	10
57	48	23	579	307	547	10
56	37	6	580	728	968	10
55	54	26	581	314	554	10
15	47	16	582	0	966	10
14	37	11	583	0	968	10
11	31	7	584	354	594	10
16	22	41	585	0	966	10
4	18	35	586	307	547	10
28	18	26	587	314	554	10
26	52	9	588	214	454	10
26	35	15	589	718	958	10
31	67	3	590	320	560	10
15	19	1	591	0	964	10
22	22	2	592	18	258	10
18	24	22	593	729	969	10
26	27	27	594	0	977	10
25	24	20	595	0	975	10
22	27	11	596	0	974	10
25	21	12	597	523	763	10
19	21	10	598	0	968	10
20	26	9	599	263	503	10
18	18	17	600	725	965	10
41	49	10	601	0	974	10
35	17	7	602	0	972	10
55	45	13	603	0	967	10
55	20	19	604	620	860	10
15	30	26	605	0	969	10
25	30	3	606	345	585	10
20	50	5	607	0	968	10
10	43	9	608	323	563	10
55	60	16	609	329	569	10
30	60	16	610	485	725	10
20	65	12	611	146	386	10
50	35	19	612	0	975	10
30	25	23	613	639	879	10
15	10	20	614	0	957	10
30	5	8	615	118	358	10
10	20	19	616	0	960	10
5	30	2	617	682	922	10
20	40	12	618	0	974	10
15	60	17	619	0	957	10
45	65	9	620	0	958	10
45	20	11	621	0	971	10
45	10	18	622	332	572	10
55	5	29	623	146	386	10
65	35	3	624	0	960	10
65	20	6	625	716	956	10
45	30	17	626	0	978	10
35	40	16	627	60	300	10
41	37	16	628	0	983	10
64	42	9	629	0	960	10
40	60	21	630	187	427	10
31	52	27	631	0	972	10
35	69	23	632	0	956	10
53	52	11	633	24	264	10
65	55	14	634	0	953	10
63	65	8	635	630	870	10
2	60	5	636	41	281	10
20	20	8	637	0	968	10
5	5	16	638	234	474	10
60	12	31	639	33	273	10
40	25	9	640	279	519	10
42	7	5	641	334	574	10
24	12	5	642	25	265	10
23	3	7	643	0	955	10
11	14	18	644	167	407	10
6	38	16	645	29	269	10
2	48	1	646	0	954	10
8	56	27	647	0	955	10
13	52	36	648	0	962	10
6	68	30	649	401	641	10
47	47	13	650	0	973	10
49	58	10	651	0	963	10
27	43	9	652	0	978	10
37	31	14	653	332	572	10
57	29	18	654	0	967	10
63	23	2	655	560	800	10
53	12	6	656	519	759	10
32	12	7	657	0	966	10
36	26	18	658	740	980	10
21	24	28	659	0	972	10
17	34	3	660	0	971	10
12	24	13	661	0	964	10
24	58	19	662	113	353	10
27	69	10	663	0	955	10
15	77	9	664	154	394	10
62	77	20	665	49	289	10
49	73	25	666	523	763	10
67	5	25	667	228	468	10
56	39	36	668	575	815	10
37	47	6	669	108	348	10
37	56	5	670	728	968	10
57	68	15	671	0	950	10
47	16	25	672	0	967	10
44	17	9	673	0	969	10
46	13	8	674	622	862	10
49	11	18	675	0	962	10
49	42	13	676	212	452	10
53	43	14	677	730	970	10
61	52	3	678	322	562	10
57	48	23	679	307	547	10
56	37	6	680	728	968	10
55	54	26	681	0	962	10
15	47	16	682	0	966	10
14	37	11	683	0	968	10
11	31	7	684	354	594	10
16	22	41	685	0	966	10
4	18	35	686	0	954	10
28	18	26	687	314	554	10
26	52	9	688	214	454	10
26	35	15	689	0	981	10
31	67	3	690	0	957	10
15	19	1	691	0	964	10
22	22	2	692	18	258	10
18	24	22	693	729	969	10
26	27	27	694	0	977	10
25	24	20	695	0	975	10
22	27	11	696	0	974	10
25	21	12	697	0	972	10
19	21	10	698	0	968	10
20	26	9	699	263	503	10
18	18	17	700	725	965	10
41	49	10	701	0	974	10
35	17	7	702	0	972	10
55	45	13	703	0	967	10
55	20	19	704	620	860	10
15	30	26	705	0	969	10
25	30	3	706	0	978	10
20	50	5	707	0	968	10
10	43	9	708	323	563	10
55	60	16	709	329	569	10
30	60	16	710	0	964	10
20	65	12	711	146	386	10
50	35	19	712	0	975	10
30	25	23	713	639	879	10
15	10	20	714	0	957	10
30	5	8	715	118	358	10
10	20	19	716	0	960	10
5	30	2	717	0	959	10
20	40	12	718	0	974	10
15	60	17	719	0	957	10
45	65	9	720	0	958	10
45	20	11	721	0	971	10
45	10	18	722	0	963	10
55	5	29	723	146	386	10
65	35	3	724	0	960	10
65	20	6	725	716	956	10
45	30	17	726	0	978	10
35	40	16	727	0	985	10
41	37	16	728	0	983	10
64	42	9	729	0	960	10
40	60	21	730	0	964	10
31	52	27	731	0	972	10
35	69	23	732	0	956	10
53	52	11	733	0	965	10
65	55	14	734	0	953	10
63	65	8	735	0	948	10
2	60	5	736	0	948	10
20	20	8	737	0	968	10
5	5	16	738	234	474	10
60	12	31	739	0	956	10
40	25	9	740	0	978	10
42	7	5	741	0	961	10
24	12	5	742	0	964	10
23	3	7	743	0	955	10
11	14	18	744	167	407	10
6	38	16	745	0	960	10
2	48	1	746	0	954	10
8	56	27	747	0	955	10
13	52	36	748	0	962	10
6	68	30	749	0	946	10
47	47	13	750	0	973	10
49	58	10	751	0	963	10
27	43	9	752	0	978	10
37	31	14	753	332	572	10
57	29	18	754	0	967	10
63	23	2	755	560	800	10
53	12	6	756	0	960	10
32	12	7	757	0	966	10
36	26	18	758	740	980	10
21	24	28	759	0	972	10
17	34	3	760	0	971	10
12	24	13	761	0	964	10
24	58	19	762	113	353	10
27	69	10	763	0	955	10
15	77	9	764	0	943	10
62	77	20	765	0	940	10
49	73	25	766	0	949	10
67	5	25	767	228	468	10
56	39	36	768	0	968	10
37	47	6	769	108	348	10
37	56	5	770	0	968	10
57	68	15	771	0	950	10
47	16	25	772	0	967	10
44	17	9	773	0	969	10
46	13	8	774	622	862	10
49	11	18	775	0	962	10
49	42	13	776	212	452	10
53	43	14	777	730	970	10
61	52	3	778	0	958	10
57	48	23	779	307	547	10
56	37	6	780	0	968	10
55	54	26	781	0	962	10
15	47	16	782	0	966	10
14	37	11	783	0	968	10
11	31	7	784	354	594	10
16	22	41	785	0	966	10
4	18	35	786	0	954	10
28	18	26	787	314	554	10
26	52	9	788	0	970	10
26	35	15	789	0	981	10
31	67	3	790	0	957	10
15	19	1	791	0	964	10
22	22	2	792	18	258	10
18	24	22	793	0	969	10
26	27	27	794	0	977	10
25	24	20	795	0	975	10
22	27	11	796	0	974	10
25	21	12	797	0	972	10
19	21	10	798	0	968	10
20	26	9	799	263	503	10
18	18	17	800	725	965	10
41	49	10	801	636	919	10
35	17	7	802	74	351	10
55	45	13	803	498	613	10
55	20	19	804	470	965	10
15	30	26	805	20	370	10
25	30	3	806	266	663	10
20	50	5	807	292	449	10
10	43	9	808	288	597	10
55	60	16	809	254	643	10
30	60	16	810	496	713	10
20	65	12	811	33	510	10
50	35	19	812	170	403	10
30	25	23	813	426	978	10
15	10	20	814	32	454	10
30	5	8	815	30	529	10
10	20	19	816	222	423	10
5	30	2	817	409	959	10
20	40	12	818	349	462	10
15	60	17	819	215	432	10
45	65	9	820	538	709	10
45	20	11	821	156	389	10
45	10	18	822	280	623	10
55	5	29	823	36	513	10
65	35	3	824	633	918	10
65	20	6	825	400	956	10
45	30	17	826	548	707	10
35	40	16	827	5	612	10
41	37	16	828	44	325	10
64	42	9	829	129	374	10
40	60	21	830	115	498	10
31	52	27	831	91	336	10
35	69	23	832	602	835	10
53	52	11	833	24	646	10
65	55	14	834	487	656	10
63	65	8	835	439	948	10
2	60	5	836	41	710	10
20	20	8	837	563	736	10
5	5	16	838	147	560	10
60	12	31	839	33	797	10
40	25	9	840	243	554	10
42	7	5	841	225	682	10
24	12	5	842	25	616	10
23	3	7	843	578	747	10
11	14	18	844	72	501	10
6	38	16	845	29	669	10
2	48	1	846	458	685	10
8	56	27	847	34	362	10
13	52	36	848	694	962	10
6	68	30	849	444	597	10
47	47	13	850	499	690	10
49	58	10	851	296	505	10
27	43	9	852	111	362	10
37	31	14	853	301	602	10
57	29	18	854	595	780	10
63	23	2	855	442	917	10
53	12	6	856	426	851	10
32	12	7	857	366	585	10
36	26	18	858	458	980	10
21	24	28	859	17	441	10
17	34	3	860	651	932	10
12	24	13	861	246	421	10
24	58	19	862	25	583	10
27	69	10	863	34	348	10
15	77	9	864	46	523	10
62	77	20	865	49	608	10
49	73	25	866	440	845	10
67	5	25	867	132	563	10
56	39	36	868	464	925	10
37	47	6	869	12	535	10
37	56	5	870	249	968	10
57	68	15	871	218	417	10
47	16	25	872	22	377	10
44	17	9	873	263	444	10
46	13	8	874	479	965	10
49	11	18	875	182	399	10
49	42	13	876	166	497	10
53	43	14	877	430	970	10
61	52	3	878	212	671	10
57	48	23	879	273	580	10
56	37	6	880	452	968	10
55	54	26	881	388	479	10
15	47	16	882	99	352	10
14	37	11	883	21	328	10
11	31	7	884	323	624	10
16	22	41	885	333	504	10
4	18	35	886	350	503	10
28	18	26	887	380	487	10
26	52	9	888	114	553	10
26	35	15	889	649	981	10
31	67	3	890	345	534	10
15	19	1	891	675	930	10
22	22	2	892	18	673	10
18	24	22	893	339	969	10
26	27	27	894	403	536	10
25	24	20	895	22	301	10
22	27	11	896	565	732	10
25	21	12	897	582	703	10
19	21	10	898	122	367	10
20	26	9	899	185	580	10
18	18	17	900	297	965	10
41	49	10	901	190	974	10
35	17	7	902	18	792	10
55	45	13	903	289	822	10
55	20	19	904	679	800	10
15	30	26	905	20	906	10
25	30	3	906	355	574	10
20	50	5	907	72	669	10
10	43	9	908	393	492	10
55	60	16	909	394	503	10
30	60	16	910	517	692	10
20	65	12	911	206	325	10
50	35	19	912	15	725	10
30	25	23	913	694	823	10
15	10	20	914	32	694	10
30	5	8	915	176	299	10
10	20	19	916	102	543	10
5	30	2	917	673	930	10
20	40	12	918	229	582	10
15	60	17	919	95	552	10
45	65	9	920	418	829	10
45	20	11	921	18	727	10
45	10	18	922	349	554	10
55	5	29	923	206	325	10
65	35	3	924	435	960	10
65	20	6	925	826	956	10
45	30	17	926	328	927	10
35	40	16	927	44	315	10
41	37	16	928	6	526	10
64	42	9	929	29	513	10
40	60	21	930	199	414	10
31	52	27	931	17	744	10
35	69	23	932	482	955	10
53	52	11	933	24	299	10
65	55	14	934	265	878	10
63	65	8	935	626	873	10
2	60	5	936	41	328	10
20	20	8	937	339	960	10
5	5	16	938	298	409	10
60	12	31	939	33	344	10
40	25	9	940	300	497	10
42	7	5	941	336	571	10
24	12	5	942	25	292	10
23	3	7	943	458	867	10
11	14	18	944	230	343	10
6	38	16	945	29	309	10
2	48	1	946	338	805	10
8	56	27	947	34	602	10
13	52	36	948	200	962	10
6	68	30	949	441	600	10
47	47	13	950	272	917	10
49	58	10	951	176	625	10
27	43	9	952	11	748	10
37	31	14	953	403	500	10
57	29	18	954	475	900	10
63	23	2	955	620	739	10
53	12	6	956	525	752	10
32	12	7	957	246	705	10
36	26	18	958	854	980	10
21	24	28	959	17	972	10
17	34	3	960	449	971	10
12	24	13	961	126	541	10
24	58	19	962	168	297	10
27	69	10	963	34	588	10
15	77	9	964	154	393	10
62	77	20	965	49	308	10
49	73	25	966	532	753	10
67	5	25	967	291	404	10
56	39	36	968	577	812	10
37	47	6	969	165	290	10
37	56	5	970	668	968	10
57	68	15	971	98	537	10
47	16	25	972	22	915	10
44	17	9	973	143	564	10
46	13	8	974	681	802	10
49	11	18	975	27	711	10
49	42	13	976	281	382	10
53	43	14	977	821	948	10
61	52	3	978	324	559	10
57	48	23	979	377	476	10
56	37	6	980	719	968	10
55	54	26	981	268	599	10
15	47	16	982	23	761	10
14	37	11	983	21	842	10
11	31	7	984	425	522	10
16	22	41	985	110	727	10
4	18	35	986	230	623	10
28	18	26	987	397	470	10
26	52	9	988	219	448	10
26	35	15	989	409	981	10
31	67	3	990	225	654	10
15	19	1	991	222	964	10
