X	Y	NODES	DEPOTS	CAPACITY	TRAVEL	TIME
35	69	10	111	2698	2858	90
25	85	20	112	0	3261	90
22	75	30	113	2405	2565	90
22	85	10	114	2026	2186	90
20	80	40	115	2216	2376	90
20	85	40	116	1934	2094	90
18	75	20	117	2311	2471	90
15	75	20	118	1742	1902	90
15	80	10	119	1837	1997	90
30	50	10	120	10	170	90
30	56	20	121	0	3288	90
28	52	20	122	22	182	90
14	66	10	123	1643	1803	90
25	50	10	124	116	276	90
22	66	40	125	2504	2664	90
8	62	10	126	0	3265	90
23	52	10	127	209	369	90
4	55	20	128	1447	1607	90
20	50	10	129	398	558	90
20	55	10	130	303	463	90
10	35	20	131	0	3266	90
10	40	30	132	593	753	90
8	40	40	133	685	845	90
8	45	20	134	0	3267	90
5	35	10	135	876	1036	90
5	45	10	136	1253	1413	90
2	40	20	137	0	3260	90
0	40	30	138	1063	1223	90
0	45	20	139	1158	1318	90
36	18	10	140	1819	1979	90
35	32	10	141	2758	2918	90
33	32	20	142	2666	2826	90
33	35	10	143	2573	2733	90
32	20	10	144	1913	2073	90
30	30	10	145	2105	2265	90
34	25	30	146	2009	2169	90
30	35	10	147	2480	2640	90
36	40	10	148	0	3289	90
48	20	10	149	967	1127	90
26	32	10	150	0	3277	90
25	30	10	151	2200	2360	90
25	35	10	152	0	3278	90
44	5	20	153	1256	1416	90
42	10	40	154	1160	1320	90
42	15	10	155	1065	1225	90
40	5	30	156	1350	1510	90
38	15	40	157	1725	1885	90
38	5	30	158	1442	1602	90
38	10	10	159	0	3259	90
35	5	20	160	1535	1695	90
50	30	10	161	401	561	90
50	35	20	162	120	280	90
50	40	50	163	25	185	90
48	30	10	164	493	653	90
44	25	10	165	871	1031	90
47	35	10	166	588	748	90
47	40	10	167	12	172	90
42	30	10	168	776	936	90
45	35	10	169	680	840	90
95	30	30	170	2321	2481	90
95	35	20	171	2226	2386	90
53	30	10	172	0	3276	90
92	30	10	173	2414	2574	90
53	35	50	174	213	373	90
45	65	20	175	0	3284	90
90	35	10	176	2131	2291	90
72	45	10	177	2900	3060	90
78	40	20	178	2802	2962	90
87	30	10	179	2608	2768	90
85	25	10	180	2513	2673	90
85	35	30	181	2703	2863	90
75	55	20	182	0	3264	90
72	55	10	183	0	3267	90
70	58	20	184	1641	1801	90
86	46	30	185	0	3253	90
66	55	10	186	1736	1896	90
64	46	20	187	3097	3257	90
65	60	30	188	1546	1706	90
56	64	10	189	1355	1515	90
60	55	10	190	3119	3279	90
60	60	10	191	0	3277	90
67	85	20	192	694	854	90
42	58	40	193	8	168	90
65	82	10	194	0	3259	90
62	80	30	195	0	3262	90
62	40	10	196	0	3275	90
60	85	30	197	597	757	90
58	75	20	198	0	3269	90
55	80	10	199	407	567	90
55	85	20	200	502	662	90
52	75	10	201	0	3272	90
45	70	30	202	0	3279	90
62	69	10	203	0	3270	90
60	66	10	204	1261	1421	90
42	65	10	205	0	3284	90
16	42	20	206	497	657	90
58	70	20	207	0	3273	90
34	60	20	208	2887	3047	90
28	70	10	209	2601	2761	90
35	66	10	210	2791	2951	90
35	69	10	211	2698	2858	90
25	85	20	212	0	3261	90
22	75	30	213	2405	2565	90
22	85	10	214	0	3260	90
20	80	40	215	2216	2376	90
20	85	40	216	0	3259	90
18	75	20	217	2311	2471	90
15	75	20	218	0	3264	90
15	80	10	219	0	3260	90
30	50	10	220	0	3290	90
30	56	20	221	0	3288	90
28	52	20	222	22	182	90
14	66	10	223	1643	1803	90
25	50	10	224	0	3285	90
22	66	40	225	2504	2664	90
8	62	10	226	0	3265	90
23	52	10	227	209	369	90
4	55	20	228	0	3263	90
20	50	10	229	0	3280	90
20	55	10	230	303	463	90
10	35	20	231	0	3266	90
10	40	30	232	0	3268	90
8	40	40	233	685	845	90
8	45	20	234	0	3267	90
5	35	10	235	876	1036	90
5	45	10	236	1253	1413	90
2	40	20	237	0	3260	90
0	40	30	238	1063	1223	90
0	45	20	239	1158	1318	90
36	18	10	240	1819	1979	90
35	32	10	241	2758	2918	90
33	32	20	242	2666	2826	90
33	35	10	243	0	3283	90
32	20	10	244	1913	2073	90
30	30	10	245	2105	2265	90
34	25	30	246	0	3274	90
30	35	10	247	0	3281	90
36	40	10	248	0	3289	90
48	20	10	249	967	1127	90
26	32	10	250	0	3277	90
25	30	10	251	0	3275	90
25	35	10	252	0	3278	90
44	5	20	253	1256	1416	90
42	10	40	254	0	3259	90
42	15	10	255	1065	1225	90
40	5	30	256	1350	1510	90
38	15	40	257	0	3264	90
38	5	30	258	1442	1602	90
38	10	10	259	0	3259	90
35	5	20	260	0	3254	90
50	30	10	261	0	3277	90
50	35	20	262	120	280	90
50	40	50	263	0	3285	90
48	30	10	264	493	653	90
44	25	10	265	871	1031	90
47	35	10	266	588	748	90
47	40	10	267	12	172	90
42	30	10	268	776	936	90
45	35	10	269	680	840	90
95	30	30	270	2321	2481	90
95	35	20	271	0	3242	90
53	30	10	272	0	3276	90
92	30	10	273	0	3244	90
53	35	50	274	213	373	90
45	65	20	275	0	3284	90
90	35	10	276	2131	2291	90
72	45	10	277	2900	3060	90
78	40	20	278	2802	2962	90
87	30	10	279	2608	2768	90
85	25	10	280	2513	2673	90
85	35	30	281	0	3252	90
75	55	20	282	0	3264	90
72	55	10	283	0	3267	90
70	58	20	284	1641	1801	90
86	46	30	285	0	3253	90
66	55	10	286	0	3273	90
64	46	20	287	3097	3257	90
65	60	30	288	1546	1706	90
56	64	10	289	0	3278	90
60	55	10	290	0	3279	90
60	60	10	291	0	3277	90
67	85	20	292	694	854	90
42	58	40	293	8	168	90
65	82	10	294	0	3259	90
62	80	30	295	0	3262	90
62	40	10	296	0	3275	90
60	85	30	297	0	3259	90
58	75	20	298	0	3269	90
55	80	10	299	407	567	90
55	85	20	300	502	662	90
52	75	10	301	0	3272	90
45	70	30	302	0	3279	90
62	69	10	303	0	3270	90
60	66	10	304	1261	1421	90
42	65	10	305	0	3284	90
16	42	20	306	0	3274	90
58	70	20	307	0	3273	90
34	60	20	308	2887	3047	90
28	70	10	309	2601	2761	90
35	66	10	310	0	3283	90
35	69	10	311	2698	2858	90
25	85	20	312	0	3261	90
22	75	30	313	2405	2565	90
22	85	10	314	0	3260	90
20	80	40	315	2216	2376	90
20	85	40	316	0	3259	90
18	75	20	317	0	3266	90
15	75	20	318	0	3264	90
15	80	10	319	0	3260	90
30	50	10	320	0	3290	90
30	56	20	321	0	3288	90
28	52	20	322	0	3287	90
14	66	10	323	1643	1803	90
25	50	10	324	0	3285	90
22	66	40	325	2504	2664	90
8	62	10	326	0	3265	90
23	52	10	327	0	3282	90
4	55	20	328	0	3263	90
20	50	10	329	0	3280	90
20	55	10	330	0	3279	90
10	35	20	331	0	3266	90
10	40	30	332	0	3268	90
8	40	40	333	0	3266	90
8	45	20	334	0	3267	90
5	35	10	335	0	3261	90
5	45	10	336	0	3264	90
2	40	20	337	0	3260	90
0	40	30	338	1063	1223	90
0	45	20	339	0	3259	90
36	18	10	340	0	3267	90
35	32	10	341	0	3281	90
33	32	20	342	0	3280	90
33	35	10	343	0	3283	90
32	20	10	344	1913	2073	90
30	30	10	345	0	3277	90
34	25	30	346	0	3274	90
30	35	10	347	0	3281	90
36	40	10	348	0	3289	90
48	20	10	349	0	3268	90
26	32	10	350	0	3277	90
25	30	10	351	0	3275	90
25	35	10	352	0	3278	90
44	5	20	353	1256	1416	90
42	10	40	354	0	3259	90
42	15	10	355	1065	1225	90
40	5	30	356	0	3255	90
38	15	40	357	0	3264	90
38	5	30	358	1442	1602	90
38	10	10	359	0	3259	90
35	5	20	360	0	3254	90
50	30	10	361	0	3277	90
50	35	20	362	120	280	90
50	40	50	363	0	3285	90
48	30	10	364	0	3278	90
44	25	10	365	0	3274	90
47	35	10	366	0	3283	90
47	40	10	367	12	172	90
42	30	10	368	0	3279	90
45	35	10	369	680	840	90
95	30	30	370	0	3241	90
95	35	20	371	0	3242	90
53	30	10	372	0	3276	90
92	30	10	373	0	3244	90
53	35	50	374	213	373	90
45	65	20	375	0	3284	90
90	35	10	376	2131	2291	90
72	45	10	377	2900	3060	90
78	40	20	378	0	3260	90
87	30	10	379	2608	2768	90
85	25	10	380	0	3248	90
85	35	30	381	0	3252	90
75	55	20	382	0	3264	90
72	55	10	383	0	3267	90
70	58	20	384	1641	1801	90
86	46	30	385	0	3253	90
66	55	10	386	0	3273	90
64	46	20	387	3097	3257	90
65	60	30	388	0	3273	90
56	64	10	389	0	3278	90
60	55	10	390	0	3279	90
60	60	10	391	0	3277	90
67	85	20	392	694	854	90
42	58	40	393	0	3291	90
65	82	10	394	0	3259	90
62	80	30	395	0	3262	90
62	40	10	396	0	3275	90
60	85	30	397	0	3259	90
58	75	20	398	0	3269	90
55	80	10	399	407	567	90
55	85	20	400	502	662	90
52	75	10	401	231	551	90
45	70	30	402	133	453	90
62	69	10	403	1087	1407	90
60	66	10	404	1181	1501	90
42	65	10	405	15	335	90
16	42	20	406	417	737	90
58	70	20	407	993	1313	90
34	60	20	408	2807	3127	90
28	70	10	409	2521	2841	90
35	66	10	410	2711	3031	90
35	69	10	411	2618	2938	90
25	85	20	412	2039	2359	90
22	75	30	413	2325	2645	90
22	85	10	414	1946	2266	90
20	80	40	415	2136	2456	90
20	85	40	416	1854	2174	90
18	75	20	417	2231	2551	90
15	75	20	418	1662	1982	90
15	80	10	419	1757	2077	90
30	50	10	420	10	330	90
30	56	20	421	2903	3223	90
28	52	20	422	12	332	90
14	66	10	423	1563	1883	90
25	50	10	424	36	356	90
22	66	40	425	2424	2744	90
8	62	10	426	1465	1785	90
23	52	10	427	129	449	90
4	55	20	428	1367	1687	90
20	50	10	429	318	638	90
20	55	10	430	223	543	90
10	35	20	431	701	1021	90
10	40	30	432	513	833	90
8	40	40	433	605	925	90
8	45	20	434	1266	1586	90
5	35	10	435	796	1116	90
5	45	10	436	1173	1493	90
2	40	20	437	891	1211	90
0	40	30	438	983	1303	90
0	45	20	439	1078	1398	90
36	18	10	440	1739	2059	90
35	32	10	441	2678	2998	90
33	32	20	442	2586	2906	90
33	35	10	443	2493	2813	90
32	20	10	444	1833	2153	90
30	30	10	445	2025	2345	90
34	25	30	446	1929	2249	90
30	35	10	447	2400	2720	90
36	40	10	448	2776	3096	90
48	20	10	449	887	1207	90
26	32	10	450	2212	2532	90
25	30	10	451	2120	2440	90
25	35	10	452	2305	2625	90
44	5	20	453	1176	1496	90
42	10	40	454	1080	1400	90
42	15	10	455	985	1305	90
40	5	30	456	1270	1590	90
38	15	40	457	1645	1965	90
38	5	30	458	1362	1682	90
38	10	10	459	1550	1870	90
35	5	20	460	1455	1775	90
50	30	10	461	321	641	90
50	35	20	462	40	360	90
50	40	50	463	14	334	90
48	30	10	464	413	733	90
44	25	10	465	791	1111	90
47	35	10	466	508	828	90
47	40	10	467	12	332	90
42	30	10	468	696	1016	90
45	35	10	469	600	920	90
95	30	30	470	2241	2561	90
95	35	20	471	2146	2466	90
53	30	10	472	228	548	90
92	30	10	473	2334	2654	90
53	35	50	474	133	453	90
45	65	20	475	38	358	90
90	35	10	476	2051	2371	90
72	45	10	477	2820	3140	90
78	40	20	478	2722	3042	90
87	30	10	479	2528	2848	90
85	25	10	480	2433	2753	90
85	35	30	481	2623	2943	90
75	55	20	482	1845	2165	90
72	55	10	483	1752	2072	90
70	58	20	484	1561	1881	90
86	46	30	485	1949	2269	90
66	55	10	486	1656	1976	90
64	46	20	487	2955	3275	90
65	60	30	488	1466	1786	90
56	64	10	489	1275	1595	90
60	55	10	490	2959	3279	90
60	60	10	491	1371	1691	90
67	85	20	492	614	934	90
42	58	40	493	8	328	90
65	82	10	494	708	1028	90
62	80	30	495	801	1121	90
62	40	10	496	2921	3241	90
60	85	30	497	517	837	90
58	75	20	498	898	1218	90
55	80	10	499	327	647	90
55	85	20	500	422	742	90
52	75	10	501	213	568	90
45	70	30	502	22	563	90
62	69	10	503	1030	1463	90
60	66	10	504	1154	1527	90
42	65	10	505	15	402	90
16	42	20	506	331	822	90
58	70	20	507	965	1340	90
34	60	20	508	2653	3280	90
28	70	10	509	2385	2976	90
35	66	10	510	2628	3113	90
35	69	10	511	2603	2952	90
25	85	20	512	1985	2412	90
22	75	30	513	2310	2659	90
22	85	10	514	1846	2365	90
20	80	40	515	2077	2514	90
20	85	40	516	1763	2264	90
18	75	20	517	2143	2638	90
15	75	20	518	1560	2083	90
15	80	10	519	1689	2144	90
30	50	10	520	10	645	90
30	56	20	521	2675	3288	90
28	52	20	522	12	505	90
14	66	10	523	1519	1926	90
25	50	10	524	23	368	90
22	66	40	525	2380	2787	90
8	62	10	526	1330	1919	90
23	52	10	527	93	484	90
4	55	20	528	1268	1785	90
20	50	10	529	168	787	90
20	55	10	530	170	595	90
10	35	20	531	585	1136	90
10	40	30	532	448	897	90
8	40	40	533	499	1030	90
8	45	20	534	1190	1661	90
5	35	10	535	666	1245	90
5	45	10	536	1076	1589	90
2	40	20	537	772	1329	90
0	40	30	538	890	1395	90
0	45	20	539	1036	1439	90
36	18	10	540	1612	2185	90
35	32	10	541	2599	3076	90
33	32	20	542	2529	2962	90
33	35	10	543	2463	2842	90
32	20	10	544	1745	2240	90
30	30	10	545	1932	2437	90
34	25	30	546	1884	2293	90
30	35	10	547	2348	2771	90
36	40	10	548	2715	3156	90
48	20	10	549	812	1281	90
26	32	10	550	2018	2725	90
25	30	10	551	2015	2544	90
25	35	10	552	2201	2728	90
44	5	20	553	1078	1593	90
42	10	40	554	998	1481	90
42	15	10	555	897	1392	90
40	5	30	556	1199	1660	90
38	15	40	557	1552	2057	90
38	5	30	558	1263	1780	90
38	10	10	559	1498	1921	90
35	5	20	560	1325	1904	90
50	30	10	561	223	738	90
50	35	20	562	18	474	90
50	40	50	563	14	360	90
48	30	10	564	246	899	90
44	25	10	565	704	1197	90
47	35	10	566	393	942	90
47	40	10	567	12	424	90
42	30	10	568	641	1070	90
45	35	10	569	534	985	90
95	30	30	570	2119	2682	90
95	35	20	571	2079	2532	90
53	30	10	572	131	644	90
92	30	10	573	2169	2818	90
53	35	50	574	87	498	90
45	65	20	575	15	607	90
90	35	10	576	2002	2419	90
72	45	10	577	2701	3258	90
78	40	20	578	2599	3164	90
87	30	10	579	2505	2870	90
85	25	10	580	2369	2816	90
85	35	30	581	2563	3002	90
75	55	20	582	1783	2226	90
72	55	10	583	1591	2232	90
70	58	20	584	1513	1928	90
86	46	30	585	1829	2388	90
66	55	10	586	1604	2027	90
64	46	20	587	2976	3275	90
65	60	30	588	1338	1913	90
56	64	10	589	1116	1753	90
60	55	10	590	2789	3279	90
60	60	10	591	1349	1712	90
67	85	20	592	518	1029	90
42	58	40	593	8	509	90
65	82	10	594	549	1186	90
62	80	30	595	744	1177	90
62	40	10	596	2713	3275	90
60	85	30	597	397	956	90
58	75	20	598	839	1276	90
55	80	10	599	272	701	90
55	85	20	600	373	790	90
52	75	10	601	302	479	90
45	70	30	602	157	428	90
62	69	10	603	1138	1355	90
60	66	10	604	1247	1434	90
42	65	10	605	15	208	90
16	42	20	606	209	944	90
58	70	20	607	1059	1246	90
34	60	20	608	2035	3288	90
28	70	10	609	2090	3271	90
35	66	10	610	2311	3283	90
35	69	10	611	2428	3127	90
25	85	20	612	1772	2625	90
22	75	30	613	2135	2834	90
22	85	10	614	1586	2625	90
20	80	40	615	1858	2733	90
20	85	40	616	1512	2515	90
18	75	20	617	1895	2886	90
15	75	20	618	1299	2344	90
15	80	10	619	1461	2372	90
30	50	10	620	10	963	90
30	56	20	621	2062	3288	90
28	52	20	622	12	752	90
14	66	10	623	1316	2129	90
25	50	10	624	15	532	90
22	66	40	625	2177	2990	90
8	62	10	626	1036	2213	90
23	52	10	627	17	602	90
4	55	20	628	1010	2043	90
20	50	10	629	20	948	90
20	55	10	630	63	702	90
10	35	20	631	309	1412	90
10	40	30	632	336	1009	90
8	40	40	633	234	1295	90
8	45	20	634	954	1897	90
5	35	10	635	377	1534	90
5	45	10	636	819	1846	90
2	40	20	637	494	1607	90
0	40	30	638	637	1648	90
0	45	20	639	834	1641	90
36	18	10	640	1468	2329	90
35	32	10	641	2480	3195	90
33	32	20	642	2421	3070	90
33	35	10	643	2368	2937	90
32	20	10	644	1621	2364	90
30	30	10	645	1805	2564	90
34	25	30	646	1782	2395	90
30	35	10	647	2242	2877	90
36	40	10	648	2605	3266	90
48	20	10	649	812	1281	90
26	32	10	650	1842	2901	90
25	30	10	651	1883	2676	90
25	35	10	652	2070	2859	90
44	5	20	653	1078	1593	90
42	10	40	654	998	1481	90
42	15	10	655	897	1392	90
40	5	30	656	1083	1776	90
38	15	40	657	1426	2183	90
38	5	30	658	1133	1910	90
38	10	10	659	1392	2027	90
35	5	20	660	1180	2049	90
50	30	10	661	223	738	90
50	35	20	662	18	474	90
50	40	50	663	14	360	90
48	30	10	664	246	899	90
44	25	10	665	704	1197	90
47	35	10	666	393	942	90
47	40	10	667	12	424	90
42	30	10	668	641	1070	90
45	35	10	669	534	985	90
95	30	30	670	2119	2682	90
95	35	20	671	2192	2419	90
53	30	10	672	131	644	90
92	30	10	673	2169	2818	90
53	35	50	674	87	498	90
45	65	20	675	49	346	90
90	35	10	676	2106	2315	90
72	45	10	677	2701	3258	90
78	40	20	678	2599	3164	90
87	30	10	679	2505	2870	90
85	25	10	680	2369	2816	90
85	35	30	681	2563	3002	90
75	55	20	682	1894	2115	90
72	55	10	683	1751	2072	90
70	58	20	684	1617	1824	90
86	46	30	685	1969	2248	90
66	55	10	686	1710	1921	90
64	46	20	687	2976	3275	90
65	60	30	688	1482	1769	90
56	64	10	689	1275	1594	90
60	55	10	690	2789	3279	90
60	60	10	691	1440	1621	90
67	85	20	692	646	901	90
42	58	40	693	8	258	90
65	82	10	694	708	1027	90
62	80	30	695	852	1069	90
62	40	10	696	2713	3275	90
60	85	30	697	537	816	90
58	75	20	698	948	1167	90
55	80	10	699	379	594	90
55	85	20	700	477	686	90
52	75	10	701	71	711	90
45	70	30	702	20	660	90
62	69	10	703	927	1567	90
60	66	10	704	1021	1661	90
42	65	10	705	15	655	90
16	42	20	706	257	897	90
58	70	20	707	833	1473	90
34	60	20	708	2647	3287	90
28	70	10	709	2361	3001	90
35	66	10	710	2551	3191	90
35	69	10	711	2458	3098	90
25	85	20	712	1879	2519	90
22	75	30	713	2165	2805	90
22	85	10	714	1786	2426	90
20	80	40	715	1976	2616	90
20	85	40	716	1694	2334	90
18	75	20	717	2071	2711	90
15	75	20	718	1502	2142	90
15	80	10	719	1597	2237	90
30	50	10	720	10	650	90
30	56	20	721	2648	3288	90
28	52	20	722	12	652	90
14	66	10	723	1403	2043	90
25	50	10	724	15	655	90
22	66	40	725	2264	2904	90
8	62	10	726	1305	1945	90
23	52	10	727	17	657	90
4	55	20	728	1207	1847	90
20	50	10	729	158	798	90
20	55	10	730	63	703	90
10	35	20	731	541	1181	90
10	40	30	732	353	993	90
8	40	40	733	445	1085	90
8	45	20	734	1106	1746	90
5	35	10	735	636	1276	90
5	45	10	736	1013	1653	90
2	40	20	737	731	1371	90
0	40	30	738	823	1463	90
0	45	20	739	918	1558	90
36	18	10	740	1579	2219	90
35	32	10	741	2518	3158	90
33	32	20	742	2426	3066	90
33	35	10	743	2333	2973	90
32	20	10	744	1673	2313	90
30	30	10	745	1865	2505	90
34	25	30	746	1769	2409	90
30	35	10	747	2240	2880	90
36	40	10	748	2616	3256	90
48	20	10	749	727	1367	90
26	32	10	750	2052	2692	90
25	30	10	751	1960	2600	90
25	35	10	752	2145	2785	90
44	5	20	753	1016	1656	90
42	10	40	754	920	1560	90
42	15	10	755	825	1465	90
40	5	30	756	1110	1750	90
38	15	40	757	1485	2125	90
38	5	30	758	1202	1842	90
38	10	10	759	1390	2030	90
35	5	20	760	1295	1935	90
50	30	10	761	161	801	90
50	35	20	762	18	658	90
50	40	50	763	14	654	90
48	30	10	764	253	893	90
44	25	10	765	631	1271	90
47	35	10	766	348	988	90
47	40	10	767	12	652	90
42	30	10	768	536	1176	90
45	35	10	769	440	1080	90
95	30	30	770	2081	2721	90
95	35	20	771	1986	2626	90
53	30	10	772	68	708	90
92	30	10	773	2174	2814	90
53	35	50	774	19	659	90
45	65	20	775	15	655	90
90	35	10	776	1891	2531	90
72	45	10	777	2627	3267	90
78	40	20	778	2562	3202	90
87	30	10	779	2368	3008	90
85	25	10	780	2273	2913	90
85	35	30	781	2463	3103	90
75	55	20	782	1685	2325	90
72	55	10	783	1592	2232	90
70	58	20	784	1401	2041	90
86	46	30	785	1789	2429	90
66	55	10	786	1496	2136	90
64	46	20	787	2635	3275	90
65	60	30	788	1306	1946	90
56	64	10	789	1115	1755	90
60	55	10	790	2639	3279	90
60	60	10	791	1211	1851	90
67	85	20	792	454	1094	90
42	58	40	793	8	648	90
65	82	10	794	548	1188	90
62	80	30	795	641	1281	90
62	40	10	796	2635	3275	90
60	85	30	797	357	997	90
58	75	20	798	738	1378	90
55	80	10	799	167	807	90
55	85	20	800	262	902	90
52	75	10	801	0	3272	90
45	70	30	802	0	3279	90
62	69	10	803	0	3270	90
60	66	10	804	1261	1421	90
42	65	10	805	0	3284	90
16	42	20	806	497	657	90
58	70	20	807	0	3273	90
34	60	20	808	2887	3047	90
28	70	10	809	2601	2761	90
35	66	10	810	2791	2951	90
35	69	10	811	2698	2858	90
25	85	20	812	0	3261	90
22	75	30	813	2405	2565	90
22	85	10	814	0	3260	90
20	80	40	815	2216	2376	90
20	85	40	816	0	3259	90
18	75	20	817	2311	2471	90
15	75	20	818	0	3264	90
15	80	10	819	0	3260	90
30	50	10	820	0	3290	90
30	56	20	821	0	3288	90
28	52	20	822	22	182	90
14	66	10	823	1643	1803	90
25	50	10	824	0	3285	90
22	66	40	825	2504	2664	90
8	62	10	826	0	3265	90
23	52	10	827	209	369	90
4	55	20	828	0	3263	90
20	50	10	829	0	3280	90
20	55	10	830	303	463	90
10	35	20	831	0	3266	90
10	40	30	832	0	3268	90
8	40	40	833	685	845	90
8	45	20	834	0	3267	90
5	35	10	835	876	1036	90
5	45	10	836	1253	1413	90
2	40	20	837	0	3260	90
0	40	30	838	1063	1223	90
0	45	20	839	1158	1318	90
36	18	10	840	1819	1979	90
35	32	10	841	2758	2918	90
33	32	20	842	2666	2826	90
33	35	10	843	0	3283	90
32	20	10	844	1913	2073	90
30	30	10	845	2105	2265	90
34	25	30	846	0	3274	90
30	35	10	847	0	3281	90
36	40	10	848	0	3289	90
48	20	10	849	967	1127	90
26	32	10	850	0	3277	90
25	30	10	851	0	3275	90
25	35	10	852	0	3278	90
44	5	20	853	1256	1416	90
42	10	40	854	0	3259	90
42	15	10	855	1065	1225	90
40	5	30	856	1350	1510	90
38	15	40	857	0	3264	90
38	5	30	858	1442	1602	90
38	10	10	859	0	3259	90
35	5	20	860	0	3254	90
50	30	10	861	0	3277	90
50	35	20	862	120	280	90
50	40	50	863	0	3285	90
48	30	10	864	493	653	90
44	25	10	865	871	1031	90
47	35	10	866	588	748	90
47	40	10	867	12	172	90
42	30	10	868	776	936	90
45	35	10	869	680	840	90
95	30	30	870	2321	2481	90
95	35	20	871	0	3242	90
53	30	10	872	0	3276	90
92	30	10	873	0	3244	90
53	35	50	874	213	373	90
45	65	20	875	0	3284	90
90	35	10	876	2131	2291	90
72	45	10	877	2900	3060	90
78	40	20	878	2802	2962	90
87	30	10	879	2608	2768	90
85	25	10	880	2513	2673	90
85	35	30	881	0	3252	90
75	55	20	882	0	3264	90
72	55	10	883	0	3267	90
70	58	20	884	1641	1801	90
86	46	30	885	0	3253	90
66	55	10	886	0	3273	90
64	46	20	887	3097	3257	90
65	60	30	888	1546	1706	90
56	64	10	889	0	3278	90
60	55	10	890	0	3279	90
60	60	10	891	0	3277	90
67	85	20	892	694	854	90
42	58	40	893	8	168	90
65	82	10	894	0	3259	90
62	80	30	895	0	3262	90
62	40	10	896	0	3275	90
60	85	30	897	0	3259	90
58	75	20	898	0	3269	90
55	80	10	899	407	567	90
55	85	20	900	502	662	90
