X        Y        NODES    DEPOTS   CAPACITY   TRAVEL TIME              
70       80       417        1        2000         1440     
324      863      400      125      300      1320     60       
324      863      310      126      300      1320     60       
337      858      255      127      300      540      60       
337      858      366      128      300      540      60       
328      858      335      129      300      1320     60       
317      863      235      130      300      1320     60       
323      863      360      131      960      1080     60       
326      854      325      132      720      1080     60       
310      863      219      133      300      1320     60       
339      878      360      134      300      1320     60       
321      857      265      135      300      1320     60       
331      868      270      136      960      1080     60       
350      858      240      137      720      1080     60       
331      868      380      138      960      1080     60       
314      853      275      139      300      540      60       
317      858      250      140      960      1080     60       
326      874      260      141      300      540      60       
339      856      260      142      960      1080     60       
347      860      250      143      300      1320     60       
329      852      250      144      240      300      60       
350      910      250      145      300      540      60       
308      852      230      146      720      1080     60       
305      865      460      147      300      1320     60       
304      872      265      148      300      1320     60       
307      861      315      149      960      1080     60       
306      871      290      150      300      1320     60       
304      872      225      151      300      540      60       
309      857      400      152      300      1320     60       
304      865      225      153      300      1320     60       
304      872      290      154      720      1080     60       
306      866      465      155      720      1080     60       
303      856      185      156      300      1320     60       
302      856      180      157      300      540      60       
298      853      220      158      300      1320     60       
302      858      160      159      240      300      60       
307      848      300      160      300      1320     60       
304      850      300      161      300      540      60       
302      856      185      162      300      540      60       
302      856      221      163      300      540      60       
306      866      215      164      240      300      60       
308      866      430      165      240      300      60       
304      866      350      166      960      1080     60       
302      858      100      167      960      1080     60       
304      872      245      168      720      1080     60       
297      850      250      169      300      1320     60       
310      855      315      170      300      1320     60       
304      872      300      171      960      1080     60       
304      872      265      172      300      1320     60       
332      843      240      173      300      1320     60       
326      837      165      174      300      540      60       
330      850      220      175      300      1320     60       
321      842      171      176      300      1320     60       
320      838      155      177      300      1320     60       
326      839      190      178      240      300      60       
325      849      325      179      300      1320     60       
325      837      160      180      240      300      60       
323      835      215      181      300      1320     60       
334      848      165      182      300      540      60       
336      851      150      183      300      1320     60       
314      849      240      184      720      1080     60       
337      840      145      185      960      1080     60       
340      834      325      186      720      1080     60       
339      845      200      187      300      1320     60       
326      837      315      188      300      1320     60       
331      842      190      189      300      1320     60       
337      843      200      190      720      1080     60       
324      834      305      191      300      1320     60       
339      845      206      192      300      540      60       
339      845      220      193      300      540      60       
336      844      250      194      720      1080     60       
337      847      130      195      240      300      60       
337      844      176      196      300      1320     60       
338      841      168      197      300      1320     60       
339      840      200      198      300      1320     60       
338      838      340      199      300      1320     60       
338      842      204      200      300      1320     60       
318      844      210      201      720      1080     60       
339      842      150      202      960      1080     60       
343      852      200      203      300      1320     60       
338      843      200      204      300      540      60       
332      843      245      205      300      1320     60       
338      844      250      206      300      1320     60       
337      843      250      207      300      1320     60       
338      841      300      208      300      1320     60       
338      841      220      209      300      1320     60       
339      842      150      210      300      1320     60       
342      835      285      211      300      540      60       
338      842      180      212      300      540      60       
337      843      166      213      240      300      60       
338      846      200      214      300      1320     60       
340      834      205      215      240      300      60       
341      840      340      216      720      1080     60       
338      844      190      217      300      1320     60       
329      846      260      218      720      1080     60       
337      842      150      219      300      1320     60       
338      844      205      220      300      1320     60       
325      849      200      221      720      1080     60       
337      839      215      222      960      1080     60       
330      839      211      223      300      540      60       
329      843      245      224      720      1080     60       
337      847      250      225      300      1320     60       
339      845      179      226      240      300      60       
337      844      250      227      300      540      60       
334      848      260      228      300      1320     60       
335      844      242      229      960      1080     60       
321      842      155      230      720      1080     60       
337      840      140      231      300      1320     60       
337      841      178      232      300      540      60       
339      845      405      233      960      1080     60       
339      845      250      234      300      1320     60       
338      847      280      235      300      540      60       
339      842      250      236      300      1320     60       
339      842      220      237      720      1080     60       
338      842      200      238      240      300      60       
325      828      215      239      300      1320     60       
331      832      260      240      300      1320     60       
334      820      240      241      300      540      60       
335      825      270      242      300      1320     60       
335      820      170      243      720      1080     60       
334      819      289      244      300      1320     60       
328      836      275      245      240      300      60       
328      837      230      246      300      1320     60       
328      837      220      247      300      1320     60       
338      847      275      248      300      1320     60       
350      852      240      249      300      1320     60       
334      820      250      250      300      540      60       
334      819      245      251      720      1080     60       
348      848      250      252      300      1320     60       
335      820      232      253      300      540      60       
343      838      325      254      720      1080     60       
341      845      265      255      720      1080     60       
344      829      260      256      720      1080     60       
328      837      245      257      300      1320     60       
322      831      230      258      300      1320     60       
343      838      274      259      300      1320     60       
342      845      240      260      300      1320     60       
333      840      315      261      300      540      60       
337      827      290      262      300      1320     60       
331      820      370      263      240      300      60       
341      843      423      264      300      540      60       
346      838      280      265      960      1080     60       
326      837      300      266      300      1320     60       
333      846      365      267      300      1320     60       
343      852      160      268      300      1320     60       
327      838      300      269      240      300      60       
341      847      350      270      240      300      60       
342      839      455      271      720      1080     60       
323      840      220      272      720      1080     60       
325      829      230      273      300      1320     60       
340      840      260      274      300      1320     60       
328      837      340      275      300      1320     60       
341      847      265      276      300      1320     60       
330      824      300      277      720      1080     60       
310      849      280      278      300      1320     60       
341      836      400      279      300      540      60       
337      851      275      280      300      1320     60       
334      845      128      281      240      300      60       
318      848      250      282      240      300      60       
345      844      285      283      240      300      60       
335      842      290      284      300      1320     60       
326      842      250      285      240      300      60       
333      834      315      286      960      1080     60       
347      845      390      287      720      1080     60       
342      848      250      288      720      1080     60       
337      843      230      289      300      1320     60       
338      842      200      290      240      300      60       
336      839      250      291      300      1320     60       
340      850      240      292      300      1320     60       
336      844      200      293      720      1080     60       
335      853      275      294      300      1320     60       
343      831      275      295      240      300      60       
316      842      250      296      300      1320     60       
349      840      200      297      720      1080     60       
350      853      165      298      240      300      60       
345      840      250      299      300      540      60       
339      847      300      300      300      540      60       
341      828      195      301      720      1080     60       
349      834      255      302      300      1320     60       
329      852      250      303      300      1320     60       
329      848      190      304      240      300      60       
335      820      290      305      720      1080     60       
334      820      375      306      300      1320     60       
340      843      250      307      300      540      60       
337      849      300      308      960      1080     60       
345      835      180      309      300      1320     60       
332      849      265      310      300      1320     60       
345      840      220      311      300      1320     60       
336      835      200      312      300      1320     60       
344      849      250      313      300      1320     60       
345      849      322      314      240      300      60       
325      849      295      315      300      1320     60       
325      849      430      316      300      1320     60       
334      817      250      317      720      1080     60       
335      820      250      318      720      1080     60       
299      901      180      319      720      1080     60       
325      921      250      320      300      1320     60       
299      901      250      321      300      1320     60       
308      899      220      322      720      1080     60       
302      933      250      323      300      540      60       
305      911      250      324      240      300      60       
303      933      164      325      300      1320     60       
304      909      100      326      720      1080     60       
302      932      200      327      300      1320     60       
302      932      200      328      300      1320     60       
300      902      170      329      300      1320     60       
303      898      140      330      300      1320     60       
336      884      335      331      960      1080     60       
334      910      295      332      300      1320     60       
325      887      235      333      300      1320     60       
317      891      181      334      300      1320     60       
313      893      250      335      300      1320     60       
304      885      313      336      300      540      60       
304      887      290      337      300      1320     60       
304      886      260      338      720      1080     60       
304      889      300      339      300      540      60       
304      889      245      340      960      1080     60       
317      886      380      341      240      300      60       
316      914      245      342      960      1080     60       
346      900      255      343      300      1320     60       
304      885      245      344      300      1320     60       
324      901      165      345      720      1080     60       
349      886      300      346      300      1320     60       
342      906      190      347      300      1320     60       
323      909      235      348      300      540      60       
335      888      240      349      960      1080     60       
334      884      410      350      300      1320     60       
317      891      190      351      300      1320     60       
312      905      270      352      300      1320     60       
340      885      315      353      240      300      60       
304      891      240      354      300      540      60       
325      887      265      355      720      1080     60       
304      891      290      356      300      1320     60       
342      887      290      357      240      300      60       
305      897      600      358      720      1080     60       
342      887      270      359      300      1320     60       
323      892      185      360      720      1080     60       
323      902      320      361      720      1080     60       
304      891      225      362      720      1080     60       
354      846      250      363      720      1080     60       
351      849      210      364      300      1320     60       
354      862      415      365      300      1320     60       
356      870      262      366      300      1320     60       
351      849      135      367      720      1080     60       
355      865      350      368      300      1320     60       
354      846      260      369      300      1320     60       
355      850      235      370      720      1080     60       
350      852      205      371      300      1320     60       
350      852      195      372      240      300      60       
356      845      190      373      300      1320     60       
351      849      190      374      240      300      60       
350      852      150      375      300      1320     60       
353      852      250      376      720      1080     60       
351      849      300      377      240      300      60       
352      866      330      378      300      1320     60       
352      870      261      379      300      1320     60       
350      857      273      380      300      1320     60       
353      845      280      381      300      1320     60       
358      843      205      382      300      540      60       
350      852      160      383      300      1320     60       
357      889      245      384      300      1320     60       
355      868      370      385      300      1320     60       
355      844      375      386      300      1320     60       
350      853      310      387      720      1080     60       
357      884      315      388      300      1320     60       
352      858      265      389      300      1320     60       
352      882      250      390      300      1320     60       
356      870      430      391      240      300      60       
356      893      305      392      300      1320     60       
351      900      215      393      720      1080     60       
352      900      235      394      300      1320     60       
351      900      150      395      240      300      60       
351      900      245      396      300      1320     60       
351      899      245      397      300      540      60       
360      894      265      398      720      1080     60       
357      843      200      399      300      1320     60       
354      854      205      400      300      1320     60       
350      852      140      401      300      1320     60       
352      861      375      402      300      1320     60       
351      900      138      403      300      1320     60       
350      897      235      404      300      540      60       
359      888      205      405      300      1320     60       
351      851      200      406      300      1320     60       
356      852      185      407      240      300      60       
353      890      220      408      300      1320     60       
351      900      250      409      300      540      60       
351      853      160      410      720      1080     60       
354      846      250      411      300      1320     60       
354      846      280      412      300      1320     60       
351      900      1000     413      960      1080     60       
350      852      250      414      720      1080     60       
342      868      67       415      300      1320     60       
346      870      119      416      240      300      60       
346      870      125      417      300      1320     60       
330      850      0        1                                   
